"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1400000US17031620200","Census Tract 6202, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031620300","Census Tract 6203, Cook County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17031620400","Census Tract 6204, Cook County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17031630300","Census Tract 6303, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031630400","Census Tract 6304, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031630500","Census Tract 6305, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031630600","Census Tract 6306, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031630800","Census Tract 6308, Cook County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17031630900","Census Tract 6309, Cook County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17031640100","Census Tract 6401, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031640300","Census Tract 6403, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031640400","Census Tract 6404, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031640500","Census Tract 6405, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031640600","Census Tract 6406, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031640700","Census Tract 6407, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031640800","Census Tract 6408, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031650100","Census Tract 6501, Cook County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17031650200","Census Tract 6502, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031650301","Census Tract 6503.01, Cook County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17031650302","Census Tract 6503.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031650400","Census Tract 6504, Cook County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17031650500","Census Tract 6505, Cook County, Illinois","37","37","0","0","37","0","0","0","0","0",
"1400000US17031660301","Census Tract 6603.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031660302","Census Tract 6603.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031660400","Census Tract 6604, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031660500","Census Tract 6605, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031660600","Census Tract 6606, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031660700","Census Tract 6607, Cook County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17031660800","Census Tract 6608, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031660900","Census Tract 6609, Cook County, Illinois","19","0","0","0","0","0","19","0","0","19",
"1400000US17031661000","Census Tract 6610, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031661100","Census Tract 6611, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031670100","Census Tract 6701, Cook County, Illinois","25","0","0","0","0","0","25","0","0","25",
"1400000US17031670200","Census Tract 6702, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031670300","Census Tract 6703, Cook County, Illinois","45","0","0","0","0","0","45","0","0","45",
"1400000US17031670400","Census Tract 6704, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031670500","Census Tract 6705, Cook County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17031670600","Census Tract 6706, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031670700","Census Tract 6707, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031670800","Census Tract 6708, Cook County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17031670900","Census Tract 6709, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031671100","Census Tract 6711, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031671200","Census Tract 6712, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031671300","Census Tract 6713, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031671400","Census Tract 6714, Cook County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17031671500","Census Tract 6715, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031671600","Census Tract 6716, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031671800","Census Tract 6718, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031671900","Census Tract 6719, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031672000","Census Tract 6720, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031680500","Census Tract 6805, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031680600","Census Tract 6806, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031680900","Census Tract 6809, Cook County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17031681000","Census Tract 6810, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031681100","Census Tract 6811, Cook County, Illinois","10","0","0","0","0","0","10","0","0","10",
"1400000US17031681200","Census Tract 6812, Cook County, Illinois","6","6","0","6","0","0","0","0","0","0",
"1400000US17031681300","Census Tract 6813, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031681400","Census Tract 6814, Cook County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17031690300","Census Tract 6903, Cook County, Illinois","371","371","0","0","371","0","0","0","0","0",
"1400000US17031690400","Census Tract 6904, Cook County, Illinois","14","14","0","14","0","0","0","0","0","0",
"1400000US17031690500","Census Tract 6905, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031690900","Census Tract 6909, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031691000","Census Tract 6910, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031691100","Census Tract 6911, Cook County, Illinois","116","0","0","0","0","0","116","0","0","116",
"1400000US17031691200","Census Tract 6912, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031691300","Census Tract 6913, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031691400","Census Tract 6914, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031691500","Census Tract 6915, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031700100","Census Tract 7001, Cook County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17031700200","Census Tract 7002, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031700301","Census Tract 7003.01, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031700302","Census Tract 7003.02, Cook County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17031700401","Census Tract 7004.01, Cook County, Illinois","19","0","0","0","0","0","19","0","0","19",
"1400000US17031700402","Census Tract 7004.02, Cook County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17031700501","Census Tract 7005.01, Cook County, Illinois","300","269","0","0","269","0","31","0","0","31",
"1400000US17031700502","Census Tract 7005.02, Cook County, Illinois","182","182","0","0","182","0","0","0","0","0",
"1400000US17031710100","Census Tract 7101, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031710200","Census Tract 7102, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031710300","Census Tract 7103, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031710400","Census Tract 7104, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031710500","Census Tract 7105, Cook County, Illinois","42","0","0","0","0","0","42","0","0","42",
"1400000US17031710600","Census Tract 7106, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031710700","Census Tract 7107, Cook County, Illinois","76","0","0","0","0","0","76","0","0","76",
"1400000US17031710800","Census Tract 7108, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031710900","Census Tract 7109, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031711000","Census Tract 7110, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031711100","Census Tract 7111, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031711200","Census Tract 7112, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031711300","Census Tract 7113, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031711400","Census Tract 7114, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031711500","Census Tract 7115, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031720100","Census Tract 7201, Cook County, Illinois","22","0","0","0","0","0","22","0","0","22",
"1400000US17031720200","Census Tract 7202, Cook County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17031720300","Census Tract 7203, Cook County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17031720400","Census Tract 7204, Cook County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17031720500","Census Tract 7205, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031720600","Census Tract 7206, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031720700","Census Tract 7207, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031730100","Census Tract 7301, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031730201","Census Tract 7302.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031730202","Census Tract 7302.02, Cook County, Illinois","164","164","0","0","164","0","0","0","0","0",
"1400000US17031730300","Census Tract 7303, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031730400","Census Tract 7304, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031730500","Census Tract 7305, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031730600","Census Tract 7306, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031730700","Census Tract 7307, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031740100","Census Tract 7401, Cook County, Illinois","43","0","0","0","0","0","43","0","0","43",
"1400000US17031740200","Census Tract 7402, Cook County, Illinois","303","0","0","0","0","0","303","198","0","105",
"1400000US17031740300","Census Tract 7403, Cook County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17031740400","Census Tract 7404, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031750100","Census Tract 7501, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031750200","Census Tract 7502, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031750300","Census Tract 7503, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031750400","Census Tract 7504, Cook County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17031750500","Census Tract 7505, Cook County, Illinois","521","496","0","30","466","0","25","0","0","25",
"1400000US17031750600","Census Tract 7506, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031760801","Census Tract 7608.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031760802","Census Tract 7608.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031760803","Census Tract 7608.03, Cook County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17031770201","Census Tract 7702.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031770202","Census Tract 7702.02, Cook County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17031770300","Census Tract 7703, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031770400","Census Tract 7704, Cook County, Illinois","10","0","0","0","0","0","10","0","0","10",
"1400000US17031770500","Census Tract 7705, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031770601","Census Tract 7706.01, Cook County, Illinois","232","227","0","0","227","0","5","0","0","5",
"1400000US17031770602","Census Tract 7706.02, Cook County, Illinois","114","114","0","0","114","0","0","0","0","0",
"1400000US17031770700","Census Tract 7707, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031770800","Census Tract 7708, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031770901","Census Tract 7709.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031770902","Census Tract 7709.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031800100","Census Tract 8001, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031800200","Census Tract 8002, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031800300","Census Tract 8003, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031800400","Census Tract 8004, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031800500","Census Tract 8005, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031800600","Census Tract 8006, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031800700","Census Tract 8007, Cook County, Illinois","38","0","0","0","0","0","38","0","0","38",
"1400000US17031800800","Census Tract 8008, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031800900","Census Tract 8009, Cook County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17031801000","Census Tract 8010, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031801100","Census Tract 8011, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031801200","Census Tract 8012, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031801300","Census Tract 8013, Cook County, Illinois","60","54","0","0","54","0","6","0","0","6",
"1400000US17031801400","Census Tract 8014, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031801500","Census Tract 8015, Cook County, Illinois","319","319","0","0","319","0","0","0","0","0",
"1400000US17031801601","Census Tract 8016.01, Cook County, Illinois","107","107","0","0","107","0","0","0","0","0",
"1400000US17031801603","Census Tract 8016.03, Cook County, Illinois","377","377","0","0","377","0","0","0","0","0",
"1400000US17031801605","Census Tract 8016.05, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031801606","Census Tract 8016.06, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031801607","Census Tract 8016.07, Cook County, Illinois","14","14","0","0","0","14","0","0","0","0",
"1400000US17031801608","Census Tract 8016.08, Cook County, Illinois","124","124","0","0","124","0","0","0","0","0",
"1400000US17031801701","Census Tract 8017.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031801702","Census Tract 8017.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031801800","Census Tract 8018, Cook County, Illinois","66","4","0","0","0","4","62","0","0","62",
"1400000US17031801901","Census Tract 8019.01, Cook County, Illinois","128","128","0","0","128","0","0","0","0","0",
"1400000US17031801902","Census Tract 8019.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031802002","Census Tract 8020.02, Cook County, Illinois","218","218","0","0","218","0","0","0","0","0",
"1400000US17031802003","Census Tract 8020.03, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031802004","Census Tract 8020.04, Cook County, Illinois","86","86","0","0","86","0","0","0","0","0",
"1400000US17031802100","Census Tract 8021, Cook County, Illinois","21","0","0","0","0","0","21","0","0","21",
"1400000US17031802200","Census Tract 8022, Cook County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17031802300","Census Tract 8023, Cook County, Illinois","194","194","0","0","194","0","0","0","0","0",
"1400000US17031802402","Census Tract 8024.02, Cook County, Illinois","144","144","0","0","144","0","0","0","0","0",
"1400000US17031802403","Census Tract 8024.03, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031802404","Census Tract 8024.04, Cook County, Illinois","265","232","0","0","232","0","33","0","0","33",
"1400000US17031802503","Census Tract 8025.03, Cook County, Illinois","79","0","0","0","0","0","79","0","0","79",
"1400000US17031802504","Census Tract 8025.04, Cook County, Illinois","189","185","0","0","185","0","4","0","0","4",
"1400000US17031802505","Census Tract 8025.05, Cook County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17031802506","Census Tract 8025.06, Cook County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17031802605","Census Tract 8026.05, Cook County, Illinois","123","103","0","0","103","0","20","0","0","20",
"1400000US17031802607","Census Tract 8026.07, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031802608","Census Tract 8026.08, Cook County, Illinois","21","0","0","0","0","0","21","0","0","21",
"1400000US17031802609","Census Tract 8026.09, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031802610","Census Tract 8026.10, Cook County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17031802701","Census Tract 8027.01, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031802702","Census Tract 8027.02, Cook County, Illinois","137","40","0","40","0","0","97","0","0","97",
"1400000US17031802801","Census Tract 8028.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031802802","Census Tract 8028.02, Cook County, Illinois","24","0","0","0","0","0","24","16","0","8",
"1400000US17031802900","Census Tract 8029, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803005","Census Tract 8030.05, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803007","Census Tract 8030.07, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803008","Census Tract 8030.08, Cook County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17031803010","Census Tract 8030.10, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803012","Census Tract 8030.12, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031803013","Census Tract 8030.13, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803014","Census Tract 8030.14, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803015","Census Tract 8030.15, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803016","Census Tract 8030.16, Cook County, Illinois","23","0","0","0","0","0","23","0","0","23",
"1400000US17031803017","Census Tract 8030.17, Cook County, Illinois","60","52","0","0","52","0","8","0","0","8",
"1400000US17031803100","Census Tract 8031, Cook County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17031803200","Census Tract 8032, Cook County, Illinois","276","259","0","0","259","0","17","0","0","17",
"1400000US17031803300","Census Tract 8033, Cook County, Illinois","93","0","0","0","0","0","93","0","0","93",
"1400000US17031803400","Census Tract 8034, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031803500","Census Tract 8035, Cook County, Illinois","48","22","0","0","22","0","26","0","0","26",
"1400000US17031803603","Census Tract 8036.03, Cook County, Illinois","13","13","0","13","0","0","0","0","0","0",
"1400000US17031803604","Census Tract 8036.04, Cook County, Illinois","64","52","0","0","52","0","12","0","0","12",
"1400000US17031803605","Census Tract 8036.05, Cook County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17031803607","Census Tract 8036.07, Cook County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17031803608","Census Tract 8036.08, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803611","Census Tract 8036.11, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803612","Census Tract 8036.12, Cook County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17031803613","Census Tract 8036.13, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803614","Census Tract 8036.14, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803615","Census Tract 8036.15, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803616","Census Tract 8036.16, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803701","Census Tract 8037.01, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031803702","Census Tract 8037.02, Cook County, Illinois","60","60","0","0","60","0","0","0","0","0",
"1400000US17031803800","Census Tract 8038, Cook County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17031803901","Census Tract 8039.01, Cook County, Illinois","22","0","0","0","0","0","22","0","0","22",
"1400000US17031803902","Census Tract 8039.02, Cook County, Illinois","69","69","0","0","69","0","0","0","0","0",
"1400000US17031804000","Census Tract 8040, Cook County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17031804102","Census Tract 8041.02, Cook County, Illinois","223","108","0","0","108","0","115","0","0","115",
"1400000US17031804104","Census Tract 8041.04, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804105","Census Tract 8041.05, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804106","Census Tract 8041.06, Cook County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17031804108","Census Tract 8041.08, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804109","Census Tract 8041.09, Cook County, Illinois","215","129","0","0","129","0","86","0","0","86",
"1400000US17031804202","Census Tract 8042.02, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804203","Census Tract 8042.03, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804204","Census Tract 8042.04, Cook County, Illinois","136","135","0","0","135","0","1","0","0","1",
"1400000US17031804305","Census Tract 8043.05, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804306","Census Tract 8043.06, Cook County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17031804308","Census Tract 8043.08, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804309","Census Tract 8043.09, Cook County, Illinois","2","2","0","0","0","2","0","0","0","0",
"1400000US17031804312","Census Tract 8043.12, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804313","Census Tract 8043.13, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804314","Census Tract 8043.14, Cook County, Illinois","47","0","0","0","0","0","47","0","0","47",
"1400000US17031804315","Census Tract 8043.15, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804316","Census Tract 8043.16, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804403","Census Tract 8044.03, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804404","Census Tract 8044.04, Cook County, Illinois","57","57","0","0","57","0","0","0","0","0",
"1400000US17031804405","Census Tract 8044.05, Cook County, Illinois","55","55","0","0","55","0","0","0","0","0",
"1400000US17031804406","Census Tract 8044.06, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804505","Census Tract 8045.05, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804506","Census Tract 8045.06, Cook County, Illinois","328","313","0","79","234","0","15","0","0","15",
"1400000US17031804508","Census Tract 8045.08, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804509","Census Tract 8045.09, Cook County, Illinois","126","126","0","0","126","0","0","0","0","0",
"1400000US17031804510","Census Tract 8045.10, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804511","Census Tract 8045.11, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804512","Census Tract 8045.12, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804513","Census Tract 8045.13, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804514","Census Tract 8045.14, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804603","Census Tract 8046.03, Cook County, Illinois","74","74","0","0","74","0","0","0","0","0",
"1400000US17031804606","Census Tract 8046.06, Cook County, Illinois","121","109","0","0","109","0","12","0","0","12",
"1400000US17031804607","Census Tract 8046.07, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804608","Census Tract 8046.08, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804609","Census Tract 8046.09, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804610","Census Tract 8046.10, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804611","Census Tract 8046.11, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804701","Census Tract 8047.01, Cook County, Illinois","253","184","0","0","184","0","69","0","0","69",
"1400000US17031804705","Census Tract 8047.05, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804706","Census Tract 8047.06, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804709","Census Tract 8047.09, Cook County, Illinois","762","762","0","0","762","0","0","0","0","0",
"1400000US17031804710","Census Tract 8047.10, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804711","Census Tract 8047.11, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031804712","Census Tract 8047.12, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804713","Census Tract 8047.13, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804714","Census Tract 8047.14, Cook County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17031804715","Census Tract 8047.15, Cook County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17031804716","Census Tract 8047.16, Cook County, Illinois","41","0","0","0","0","0","41","0","0","41",
"1400000US17031804803","Census Tract 8048.03, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804804","Census Tract 8048.04, Cook County, Illinois","22","0","0","0","0","0","22","0","0","22",
"1400000US17031804805","Census Tract 8048.05, Cook County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17031804806","Census Tract 8048.06, Cook County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17031804807","Census Tract 8048.07, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804808","Census Tract 8048.08, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17031804809","Census Tract 8048.09, Cook County, Illinois","0","0","0","0","0","0","0","0","0","0",
