"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"1400000US17043840802","Census Tract 8408.02, DuPage County, Illinois","4487","2002","2485","2390","1992","100","7","271","0","20","95","94","7","27","16","0","22","5","3","0","6","6","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043840901","Census Tract 8409.01, DuPage County, Illinois","3106","494","2612","2556","2178","105","3","257","0","13","56","55","5","8","23","0","15","1","0","0","0","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043840904","Census Tract 8409.04, DuPage County, Illinois","2916","764","2152","2087","975","424","6","668","1","13","65","64","24","16","8","0","16","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043840906","Census Tract 8409.06, DuPage County, Illinois","2299","664","1635","1613","1068","233","11","290","0","11","22","20","6","3","1","0","2","7","0","1","0","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043840907","Census Tract 8409.07, DuPage County, Illinois","3694","893","2801","2749","1639","186","8","900","0","16","52","48","11","4","11","1","3","1","0","0","0","3","0","0","14","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043840908","Census Tract 8409.08, DuPage County, Illinois","3364","1048","2316","2242","1431","204","3","591","2","11","74","69","14","29","15","0","6","1","0","0","0","3","0","0","0","1","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043840910","Census Tract 8409.10, DuPage County, Illinois","3724","1275","2449","2379","1727","197","6","429","4","16","70","70","9","17","15","2","16","7","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043840911","Census Tract 8409.11, DuPage County, Illinois","2428","727","1701","1656","883","61","3","699","0","10","45","42","3","11","19","0","5","0","2","0","0","0","0","0","0","2","0","3","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841002","Census Tract 8410.02, DuPage County, Illinois","2716","142","2574","2516","2356","50","1","107","1","1","58","58","0","8","24","0","22","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841003","Census Tract 8410.03, DuPage County, Illinois","2852","309","2543","2475","2125","93","3","232","8","14","68","62","17","14","19","0","9","1","0","0","2","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841004","Census Tract 8410.04, DuPage County, Illinois","2811","285","2526","2457","2268","60","3","121","0","5","69","66","8","16","6","0","29","0","0","0","0","0","0","0","7","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841102","Census Tract 8411.02, DuPage County, Illinois","4573","747","3826","3738","2970","197","4","551","0","16","88","84","19","23","17","1","14","0","0","0","0","7","0","0","3","0","0","4","0","0","0","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841103","Census Tract 8411.03, DuPage County, Illinois","2980","339","2641","2572","2283","58","0","226","0","5","69","69","14","19","9","0","24","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841104","Census Tract 8411.04, DuPage County, Illinois","3452","298","3154","3072","2761","24","0","272","2","13","82","82","8","28","14","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841108","Census Tract 8411.08, DuPage County, Illinois","3370","1018","2352","2274","1304","474","3","483","1","9","78","74","16","23","14","0","11","5","5","0","0","0","0","0","0","0","0","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841109","Census Tract 8411.09, DuPage County, Illinois","3144","578","2566","2488","1791","178","3","507","0","9","78","78","13","18","20","0","16","3","0","0","3","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841110","Census Tract 8411.10, DuPage County, Illinois","2841","240","2601","2519","2287","63","3","166","0","0","82","69","5","24","18","0","17","0","1","0","0","0","0","0","4","0","0","3","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841111","Census Tract 8411.11, DuPage County, Illinois","3101","227","2874","2841","2430","41","8","354","0","8","33","33","6","7","8","2","5","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841112","Census Tract 8411.12, DuPage County, Illinois","2506","329","2177","2118","1634","81","3","397","0","3","59","55","4","25","7","0","4","0","6","0","2","6","0","0","1","0","0","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841113","Census Tract 8411.13, DuPage County, Illinois","2862","467","2395","2361","1617","161","0","578","0","5","34","33","4","9","10","0","8","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841114","Census Tract 8411.14, DuPage County, Illinois","3665","405","3260","3174","2358","169","5","628","0","14","86","86","18","24","19","1","16","1","1","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841204","Census Tract 8412.04, DuPage County, Illinois","4643","1121","3522","3451","1640","185","3","1603","0","20","71","67","8","18","22","0","9","0","1","0","0","0","0","0","7","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841205","Census Tract 8412.05, DuPage County, Illinois","3632","449","3183","3123","2289","67","4","732","1","30","60","57","6","18","10","0","22","0","1","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841206","Census Tract 8412.06, DuPage County, Illinois","4677","693","3984","3891","3159","112","1","610","0","9","93","88","26","29","12","1","14","1","0","0","0","0","0","0","5","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841207","Census Tract 8412.07, DuPage County, Illinois","2206","855","1351","1317","808","77","0","425","0","7","34","29","13","5","3","0","6","0","2","0","0","0","0","0","0","0","0","5","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841208","Census Tract 8412.08, DuPage County, Illinois","4080","1027","3053","2951","1942","228","0","765","0","16","102","101","25","13","34","2","22","1","0","0","1","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841209","Census Tract 8412.09, DuPage County, Illinois","3131","270","2861","2795","1849","111","5","811","0","19","66","65","10","8","23","0","13","2","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841210","Census Tract 8412.10, DuPage County, Illinois","3435","650","2785","2691","1526","336","3","803","0","23","94","88","17","20","22","0","28","0","0","0","1","0","0","0","0","0","0","6","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841307","Census Tract 8413.07, DuPage County, Illinois","4540","460","4080","3982","3308","130","1","541","0","2","98","90","10","24","18","0","31","0","3","0","2","2","0","0","0","0","0","7","0","3","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841308","Census Tract 8413.08, DuPage County, Illinois","3129","176","2953","2890","2333","45","5","500","0","7","63","58","2","14","25","0","16","1","0","0","0","0","0","0","0","0","0","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841310","Census Tract 8413.10, DuPage County, Illinois","2656","138","2518","2454","1863","40","2","539","0","10","64","63","7","10","21","0","25","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841312","Census Tract 8413.12, DuPage County, Illinois","2729","1034","1695","1658","902","137","5","605","0","9","37","36","21","0","5","0","5","0","0","0","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841313","Census Tract 8413.13, DuPage County, Illinois","2407","277","2130","2079","1818","39","5","205","0","12","51","49","3","23","9","0","10","3","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841314","Census Tract 8413.14, DuPage County, Illinois","4866","464","4402","4255","3427","84","3","727","0","14","147","143","21","30","37","0","53","0","2","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841315","Census Tract 8413.15, DuPage County, Illinois","2588","597","1991","1937","1226","188","5","512","3","3","54","52","2","9","7","3","25","1","0","0","2","0","0","0","3","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841316","Census Tract 8413.16, DuPage County, Illinois","2819","217","2602","2515","2166","41","2","297","0","9","87","81","5","19","18","0","31","1","3","0","2","2","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841318","Census Tract 8413.18, DuPage County, Illinois","2183","349","1834","1787","1401","46","2","331","7","0","47","45","6","6","17","0","14","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841320","Census Tract 8413.20, DuPage County, Illinois","2004","486","1518","1473","748","93","4","615","0","13","45","40","5","4","10","0","18","0","0","0","0","3","0","0","0","0","0","5","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841321","Census Tract 8413.21, DuPage County, Illinois","1866","138","1728","1697","1171","56","1","459","0","10","31","29","1","5","11","0","7","0","0","1","1","0","0","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17043841322","Census Tract 8413.22, DuPage County, Illinois","3415","549","2866","2821","1320","171","5","1306","1","18","45","41","0","8","24","0","5","0","3","0","0","0","0","0","1","0","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841323","Census Tract 8413.23, DuPage County, Illinois","2354","290","2064","1992","1383","87","0","522","0","0","72","70","13","13","24","0","19","0","0","0","1","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841324","Census Tract 8413.24, DuPage County, Illinois","2035","191","1844","1788","1274","62","2","439","0","11","56","55","0","13","23","0","17","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841325","Census Tract 8413.25, DuPage County, Illinois","4387","457","3930","3825","2737","94","1","971","2","20","105","101","7","29","22","2","28","3","0","0","1","2","0","0","0","7","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841326","Census Tract 8413.26, DuPage County, Illinois","2710","193","2517","2450","2111","40","3","287","0","9","67","67","7","26","6","0","15","0","3","0","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841327","Census Tract 8413.27, DuPage County, Illinois","3382","217","3165","3115","2575","40","5","478","2","15","50","50","1","13","10","6","13","2","0","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841401","Census Tract 8414.01, DuPage County, Illinois","5416","1907","3509","3402","3105","92","8","187","0","10","107","104","15","29","18","2","35","1","2","0","0","0","0","0","0","2","0","3","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841403","Census Tract 8414.03, DuPage County, Illinois","3097","284","2813","2710","2575","53","0","82","0","0","103","100","11","12","29","4","43","0","0","0","0","0","0","0","1","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841404","Census Tract 8414.04, DuPage County, Illinois","2565","220","2345","2278","2148","10","2","113","0","5","67","64","1","25","12","0","25","0","0","0","1","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841501","Census Tract 8415.01, DuPage County, Illinois","4314","2531","1783","1706","1485","112","3","93","0","13","77","73","16","26","9","0","20","0","0","0","0","0","0","0","2","0","0","4","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841503","Census Tract 8415.03, DuPage County, Illinois","2606","2097","509","457","415","13","3","25","0","1","52","52","6","13","11","2","17","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841504","Census Tract 8415.04, DuPage County, Illinois","2182","1195","987","938","834","65","6","31","0","2","49","46","14","16","9","1","5","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841603","Census Tract 8416.03, DuPage County, Illinois","3560","1007","2553","2462","2266","63","8","117","0","8","91","90","8","33","15","0","30","0","0","0","1","0","0","0","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841604","Census Tract 8416.04, DuPage County, Illinois","3117","828","2289","2182","1734","172","2","261","0","13","107","97","23","26","19","0","20","0","4","0","0","0","0","0","5","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841605","Census Tract 8416.05, DuPage County, Illinois","2798","817","1981","1917","1676","67","4","162","0","8","64","62","3","22","17","0","20","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841606","Census Tract 8416.06, DuPage County, Illinois","1704","140","1564","1514","1342","43","1","125","0","3","50","47","8","6","19","0","13","0","0","0","0","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841607","Census Tract 8416.07, DuPage County, Illinois","3689","812","2877","2759","2460","110","12","162","0","15","118","116","14","34","17","3","43","0","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841704","Census Tract 8417.04, DuPage County, Illinois","3436","213","3223","3139","2552","223","0","352","0","12","84","82","5","20","21","2","32","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841705","Census Tract 8417.05, DuPage County, Illinois","4297","704","3593","3473","2170","257","3","1030","0","13","120","116","10","32","32","0","32","3","0","0","0","6","0","0","1","0","0","4","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841706","Census Tract 8417.06, DuPage County, Illinois","3359","817","2542","2467","1117","242","7","1082","0","19","75","75","10","11","15","0","18","6","0","0","0","1","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841707","Census Tract 8417.07, DuPage County, Illinois","2437","606","1831","1791","911","261","5","606","0","8","40","40","11","6","12","2","1","1","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841708","Census Tract 8417.08, DuPage County, Illinois","3577","779","2798","2701","1682","555","1","444","0","19","97","94","8","10","53","2","13","3","0","0","4","0","0","0","1","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841801","Census Tract 8418.01, DuPage County, Illinois","3834","172","3662","3553","3164","61","0","320","0","8","109","103","1","35","34","0","28","2","0","0","2","0","0","0","0","1","0","6","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841802","Census Tract 8418.02, DuPage County, Illinois","4034","224","3810","3699","3437","49","1","203","0","9","111","111","12","29","21","3","41","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841901","Census Tract 8419.01, DuPage County, Illinois","1849","90","1759","1725","1627","12","0","78","0","8","34","32","5","9","8","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043841902","Census Tract 8419.02, DuPage County, Illinois","3567","223","3344","3201","2720","116","6","339","3","17","143","139","11","24","72","1","23","1","0","0","0","3","0","0","0","4","0","3","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842000","Census Tract 8420, DuPage County, Illinois","3099","109","2990","2883","2785","2","0","90","0","6","107","107","4","23","34","5","40","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842100","Census Tract 8421, DuPage County, Illinois","4261","172","4089","3988","3655","110","1","203","0","19","101","96","13","25","22","0","32","1","0","0","0","0","0","0","2","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842200","Census Tract 8422, DuPage County, Illinois","3574","169","3405","3315","3079","115","0","121","0","0","90","85","7","20","20","0","36","1","0","0","0","0","0","0","1","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17043842300","Census Tract 8423, DuPage County, Illinois","2513","100","2413","2361","2212","62","0","82","0","5","52","47","6","21","5","0","9","0","0","0","1","0","0","0","5","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842400","Census Tract 8424, DuPage County, Illinois","3740","245","3495","3391","2780","212","0","372","0","27","104","101","13","34","23","4","23","0","0","0","1","0","0","0","1","2","0","3","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842500","Census Tract 8425, DuPage County, Illinois","2831","157","2674","2585","2412","48","0","117","0","8","89","85","16","24","21","1","23","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842601","Census Tract 8426.01, DuPage County, Illinois","2981","112","2869","2777","2511","58","1","201","0","6","92","88","4","10","16","0","55","0","0","0","2","1","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842602","Census Tract 8426.02, DuPage County, Illinois","3196","94","3102","3015","2868","34","0","110","0","3","87","82","12","5","35","0","29","1","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17043842603","Census Tract 8426.03, DuPage County, Illinois","3621","308","3313","3218","2703","276","4","225","0","10","95","82","15","25","21","0","10","3","0","2","0","0","0","0","6","0","0","13","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
