"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1400000US17131040100","Census Tract 401, Mercer County, Illinois","1958","1800","158",
"1400000US17131040200","Census Tract 402, Mercer County, Illinois","1708","1510","198",
"1400000US17131040300","Census Tract 403, Mercer County, Illinois","1816","1620","196",
"1400000US17131040400","Census Tract 404, Mercer County, Illinois","1809","1648","161",
"1400000US17133600102","Census Tract 6001.02, Monroe County, Illinois","1949","1852","97",
"1400000US17133600103","Census Tract 6001.03, Monroe County, Illinois","1713","1605","108",
"1400000US17133600104","Census Tract 6001.04, Monroe County, Illinois","1660","1588","72",
"1400000US17133600401","Census Tract 6004.01, Monroe County, Illinois","3073","2919","154",
"1400000US17133600402","Census Tract 6004.02, Monroe County, Illinois","1928","1813","115",
"1400000US17133600501","Census Tract 6005.01, Monroe County, Illinois","2831","2705","126",
"1400000US17133600502","Census Tract 6005.02, Monroe County, Illinois","1386","1270","116",
"1400000US17135957300","Census Tract 9573, Montgomery County, Illinois","1549","1389","160",
"1400000US17135957400","Census Tract 9574, Montgomery County, Illinois","1097","961","136",
"1400000US17135957500","Census Tract 9575, Montgomery County, Illinois","1378","1237","141",
"1400000US17135957600","Census Tract 9576, Montgomery County, Illinois","1542","1396","146",
"1400000US17135957700","Census Tract 9577, Montgomery County, Illinois","1426","1289","137",
"1400000US17135957800","Census Tract 9578, Montgomery County, Illinois","1542","1371","171",
"1400000US17135957900","Census Tract 9579, Montgomery County, Illinois","2258","1999","259",
"1400000US17135958000","Census Tract 9580, Montgomery County, Illinois","1719","1513","206",
"1400000US17137951400","Census Tract 9514, Morgan County, Illinois","1170","1017","153",
"1400000US17137951500","Census Tract 9515, Morgan County, Illinois","1297","1194","103",
"1400000US17137951600","Census Tract 9516, Morgan County, Illinois","1468","1222","246",
"1400000US17137951700","Census Tract 9517, Morgan County, Illinois","1224","1029","195",
"1400000US17137951800","Census Tract 9518, Morgan County, Illinois","1605","1396","209",
"1400000US17137951900","Census Tract 9519, Morgan County, Illinois","2193","2037","156",
"1400000US17137952000","Census Tract 9520, Morgan County, Illinois","1486","1353","133",
"1400000US17137952100","Census Tract 9521, Morgan County, Illinois","1762","1682","80",
"1400000US17137952200","Census Tract 9522, Morgan County, Illinois","1351","1233","118",
"1400000US17137952300","Census Tract 9523, Morgan County, Illinois","1475","1348","127",
"1400000US17139976900","Census Tract 9769, Moultrie County, Illinois","1790","1675","115",
"1400000US17139977000","Census Tract 9770, Moultrie County, Illinois","1093","978","115",
"1400000US17139977100","Census Tract 9771, Moultrie County, Illinois","1371","1271","100",
"1400000US17139977200","Census Tract 9772, Moultrie County, Illinois","1905","1738","167",
"1400000US17141960700","Census Tract 9607, Ogle County, Illinois","1780","1633","147",
"1400000US17141960800","Census Tract 9608, Ogle County, Illinois","1553","1420","133",
"1400000US17141960900","Census Tract 9609, Ogle County, Illinois","2285","2050","235",
"1400000US17141961001","Census Tract 9610.01, Ogle County, Illinois","1328","1240","88",
"1400000US17141961002","Census Tract 9610.02, Ogle County, Illinois","1343","1277","66",
"1400000US17141961100","Census Tract 9611, Ogle County, Illinois","1835","1675","160",
"1400000US17141961200","Census Tract 9612, Ogle County, Illinois","2790","2658","132",
"1400000US17141961301","Census Tract 9613.01, Ogle County, Illinois","1210","1075","135",
"1400000US17141961302","Census Tract 9613.02, Ogle County, Illinois","1060","1001","59",
"1400000US17141961400","Census Tract 9614, Ogle County, Illinois","1975","1805","170",
"1400000US17141961500","Census Tract 9615, Ogle County, Illinois","2066","1850","216",
"1400000US17141961600","Census Tract 9616, Ogle County, Illinois","1344","1242","102",
"1400000US17141961700","Census Tract 9617, Ogle County, Illinois","2063","1944","119",
"1400000US17143000200","Census Tract 2, Peoria County, Illinois","709","580","129",
"1400000US17143000300","Census Tract 3, Peoria County, Illinois","862","671","191",
"1400000US17143000600","Census Tract 6, Peoria County, Illinois","1321","1039","282",
"1400000US17143000900","Census Tract 9, Peoria County, Illinois","1492","1393","99",
"1400000US17143001200","Census Tract 12, Peoria County, Illinois","994","756","238",
"1400000US17143001300","Census Tract 13, Peoria County, Illinois","898","638","260",
"1400000US17143001500","Census Tract 15, Peoria County, Illinois","785","633","152",
"1400000US17143001600","Census Tract 16, Peoria County, Illinois","1792","1364","428",
"1400000US17143001800","Census Tract 18, Peoria County, Illinois","1727","1396","331",
"1400000US17143001900","Census Tract 19, Peoria County, Illinois","585","435","150",
"1400000US17143002000","Census Tract 20, Peoria County, Illinois","628","480","148",
"1400000US17143002100","Census Tract 21, Peoria County, Illinois","2159","1809","350",
"1400000US17143002200","Census Tract 22, Peoria County, Illinois","1903","1732","171",
"1400000US17143002300","Census Tract 23, Peoria County, Illinois","2325","2160","165",
"1400000US17143002400","Census Tract 24, Peoria County, Illinois","2161","1942","219",
"1400000US17143002500","Census Tract 25, Peoria County, Illinois","1403","1163","240",
"1400000US17143002600","Census Tract 26, Peoria County, Illinois","919","837","82",
"1400000US17143002701","Census Tract 27.01, Peoria County, Illinois","1791","1643","148",
"1400000US17143002702","Census Tract 27.02, Peoria County, Illinois","1985","1770","215",
"1400000US17143002800","Census Tract 28, Peoria County, Illinois","1818","1644","174",
"1400000US17143002900","Census Tract 29, Peoria County, Illinois","2070","1800","270",
"1400000US17143003000","Census Tract 30, Peoria County, Illinois","2090","1966","124",
"1400000US17143003101","Census Tract 31.01, Peoria County, Illinois","2401","2234","167",
"1400000US17143003103","Census Tract 31.03, Peoria County, Illinois","1465","1335","130",
"1400000US17143003104","Census Tract 31.04, Peoria County, Illinois","1843","1708","135",
"1400000US17143003200","Census Tract 32, Peoria County, Illinois","2429","2021","408",
"1400000US17143003300","Census Tract 33, Peoria County, Illinois","1412","1292","120",
"1400000US17143003402","Census Tract 34.02, Peoria County, Illinois","1825","1694","131",
"1400000US17143003403","Census Tract 34.03, Peoria County, Illinois","1698","1497","201",
"1400000US17143003404","Census Tract 34.04, Peoria County, Illinois","3368","3113","255",
"1400000US17143003601","Census Tract 36.01, Peoria County, Illinois","1236","1140","96",
"1400000US17143003602","Census Tract 36.02, Peoria County, Illinois","2514","2299","215",
"1400000US17143003700","Census Tract 37, Peoria County, Illinois","1513","1432","81",
"1400000US17143003800","Census Tract 38, Peoria County, Illinois","1316","1189","127",
"1400000US17143003900","Census Tract 39, Peoria County, Illinois","3392","3216","176",
"1400000US17143004000","Census Tract 40, Peoria County, Illinois","1944","1785","159",
"1400000US17143004101","Census Tract 41.01, Peoria County, Illinois","3133","2905","228",
"1400000US17143004102","Census Tract 41.02, Peoria County, Illinois","1575","1342","233",
"1400000US17143004200","Census Tract 42, Peoria County, Illinois","1921","1780","141",
"1400000US17143004300","Census Tract 43, Peoria County, Illinois","1177","1039","138",
"1400000US17143004400","Census Tract 44, Peoria County, Illinois","2263","1950","313",
"1400000US17143004500","Census Tract 45, Peoria County, Illinois","2076","1924","152",
"1400000US17143004600","Census Tract 46, Peoria County, Illinois","2372","2199","173",
"1400000US17143004801","Census Tract 48.01, Peoria County, Illinois","1887","1776","111",
"1400000US17143004802","Census Tract 48.02, Peoria County, Illinois","1945","1817","128",
"1400000US17143004901","Census Tract 49.01, Peoria County, Illinois","1584","1453","131",
"1400000US17143004902","Census Tract 49.02, Peoria County, Illinois","2109","1982","127",
"1400000US17143005000","Census Tract 50, Peoria County, Illinois","967","775","192",
"1400000US17143005100","Census Tract 51, Peoria County, Illinois","1292","1060","232",
"1400000US17145030100","Census Tract 301, Perry County, Illinois","1363","1212","151",
"1400000US17145030200","Census Tract 302, Perry County, Illinois","2518","2261","257",
"1400000US17145030300","Census Tract 303, Perry County, Illinois","954","848","106",
"1400000US17145030400","Census Tract 304, Perry County, Illinois","1282","1033","249",
"1400000US17145030500","Census Tract 305, Perry County, Illinois","1134","1029","105",
"1400000US17145030600","Census Tract 306, Perry County, Illinois","1872","1631","241",
"1400000US17147954500","Census Tract 9545, Piatt County, Illinois","1901","1791","110",
"1400000US17147954600","Census Tract 9546, Piatt County, Illinois","2736","2557","179",
"1400000US17147954700","Census Tract 9547, Piatt County, Illinois","1533","1373","160",
"1400000US17147954800","Census Tract 9548, Piatt County, Illinois","1190","1097","93",
"1400000US17149952400","Census Tract 9524, Pike County, Illinois","1456","1232","224",
"1400000US17149952500","Census Tract 9525, Pike County, Illinois","1163","1006","157",
"1400000US17149952600","Census Tract 9526, Pike County, Illinois","1439","1206","233",
"1400000US17149952700","Census Tract 9527, Pike County, Illinois","2093","1865","228",
"1400000US17149952800","Census Tract 9528, Pike County, Illinois","1109","829","280",
"1400000US17151971200","Census Tract 9712, Pope County, Illinois","1259","891","368",
"1400000US17151971300","Census Tract 9713, Pope County, Illinois","1096","803","293",
"1400000US17153971000","Census Tract 9710, Pulaski County, Illinois","1406","1165","241",
"1400000US17153971100","Census Tract 9711, Pulaski County, Illinois","1425","1103","322",
"1400000US17155954500","Census Tract 9545, Putnam County, Illinois","1354","1222","132",
"1400000US17155954600","Census Tract 9546, Putnam County, Illinois","1703","1204","499",
"1400000US17157950500","Census Tract 9505, Randolph County, Illinois","997","869","128",
"1400000US17157950600","Census Tract 9506, Randolph County, Illinois","2085","1788","297",
"1400000US17157950700","Census Tract 9507, Randolph County, Illinois","1135","1003","132",
"1400000US17157950800","Census Tract 9508, Randolph County, Illinois","2105","1953","152",
"1400000US17157950900","Census Tract 9509, Randolph County, Illinois","1626","1329","297",
"1400000US17157951000","Census Tract 9510, Randolph County, Illinois","1217","1078","139",
"1400000US17157951100","Census Tract 9511, Randolph County, Illinois","1667","1447","220",
"1400000US17157951201","Census Tract 9512.01, Randolph County, Illinois","834","747","87",
"1400000US17157951202","Census Tract 9512.02, Randolph County, Illinois","310","269","41",
"1400000US17157951300","Census Tract 9513, Randolph County, Illinois","1397","1210","187",
"1400000US17159977900","Census Tract 9779, Richland County, Illinois","1728","1544","184",
"1400000US17159978000","Census Tract 9780, Richland County, Illinois","1111","937","174",
"1400000US17159978100","Census Tract 9781, Richland County, Illinois","1845","1681","164",
"1400000US17159978200","Census Tract 9782, Richland County, Illinois","1220","1101","119",
"1400000US17159978300","Census Tract 9783, Richland County, Illinois","1460","1358","102",
"1400000US17161020101","Census Tract 201.01, Rock Island County, Illinois","1153","1039","114",
"1400000US17161020102","Census Tract 201.02, Rock Island County, Illinois","1549","1467","82",
"1400000US17161020103","Census Tract 201.03, Rock Island County, Illinois","446","401","45",
"1400000US17161020200","Census Tract 202, Rock Island County, Illinois","1673","1520","153",
"1400000US17161020301","Census Tract 203.01, Rock Island County, Illinois","2160","1964","196",
"1400000US17161020302","Census Tract 203.02, Rock Island County, Illinois","1198","1067","131",
"1400000US17161020400","Census Tract 204, Rock Island County, Illinois","2110","1982","128",
"1400000US17161020600","Census Tract 206, Rock Island County, Illinois","987","849","138",
"1400000US17161020700","Census Tract 207, Rock Island County, Illinois","784","663","121",
"1400000US17161020800","Census Tract 208, Rock Island County, Illinois","2401","2219","182",
"1400000US17161020900","Census Tract 209, Rock Island County, Illinois","2369","2246","123",
"1400000US17161021000","Census Tract 210, Rock Island County, Illinois","2035","1872","163",
"1400000US17161021100","Census Tract 211, Rock Island County, Illinois","1664","1514","150",
"1400000US17161021200","Census Tract 212, Rock Island County, Illinois","2305","2115","190",
"1400000US17161021300","Census Tract 213, Rock Island County, Illinois","2322","2202","120",
"1400000US17161021400","Census Tract 214, Rock Island County, Illinois","556","502","54",
"1400000US17161021500","Census Tract 215, Rock Island County, Illinois","1983","1870","113",
"1400000US17161021600","Census Tract 216, Rock Island County, Illinois","1173","1067","106",
"1400000US17161021700","Census Tract 217, Rock Island County, Illinois","1792","1572","220",
"1400000US17161021800","Census Tract 218, Rock Island County, Illinois","2242","2097","145",
"1400000US17161021900","Census Tract 219, Rock Island County, Illinois","869","782","87",
"1400000US17161022000","Census Tract 220, Rock Island County, Illinois","1728","1635","93",
"1400000US17161022100","Census Tract 221, Rock Island County, Illinois","1317","1237","80",
"1400000US17161022200","Census Tract 222, Rock Island County, Illinois","1908","1699","209",
"1400000US17161022300","Census Tract 223, Rock Island County, Illinois","1106","869","237",
"1400000US17161022600","Census Tract 226, Rock Island County, Illinois","1136","936","200",
"1400000US17161022800","Census Tract 228, Rock Island County, Illinois","1666","1450","216",
"1400000US17161022900","Census Tract 229, Rock Island County, Illinois","1363","1291","72",
"1400000US17161023000","Census Tract 230, Rock Island County, Illinois","1865","1767","98",
"1400000US17161023100","Census Tract 231, Rock Island County, Illinois","1188","1125","63",
"1400000US17161023200","Census Tract 232, Rock Island County, Illinois","2532","2288","244",
"1400000US17161023300","Census Tract 233, Rock Island County, Illinois","1539","1326","213",
"1400000US17161023500","Census Tract 235, Rock Island County, Illinois","837","697","140",
"1400000US17161023600","Census Tract 236, Rock Island County, Illinois","760","589","171",
"1400000US17161023700","Census Tract 237, Rock Island County, Illinois","1058","953","105",
"1400000US17161024000","Census Tract 240, Rock Island County, Illinois","1794","1689","105",
"1400000US17161024101","Census Tract 241.01, Rock Island County, Illinois","1641","1521","120",
"1400000US17161024102","Census Tract 241.02, Rock Island County, Illinois","2309","2180","129",
"1400000US17161024103","Census Tract 241.03, Rock Island County, Illinois","1691","1580","111",
"1400000US17161024200","Census Tract 242, Rock Island County, Illinois","1977","1825","152",
"1400000US17161024300","Census Tract 243, Rock Island County, Illinois","1426","1294","132",
"1400000US17161024400","Census Tract 244, Rock Island County, Illinois","1049","932","117",
"1400000US17161024500","Census Tract 245, Rock Island County, Illinois","1068","842","226",
"1400000US17163500400","Census Tract 5004, St. Clair County, Illinois","599","509","90",
"1400000US17163500500","Census Tract 5005, St. Clair County, Illinois","698","515","183",
"1400000US17163500900","Census Tract 5009, St. Clair County, Illinois","1486","1126","360",
"1400000US17163501100","Census Tract 5011, St. Clair County, Illinois","612","492","120",
"1400000US17163501200","Census Tract 5012, St. Clair County, Illinois","1307","1055","252",
"1400000US17163501300","Census Tract 5013, St. Clair County, Illinois","1265","1035","230",
"1400000US17163501400","Census Tract 5014, St. Clair County, Illinois","997","843","154",
"1400000US17163501501","Census Tract 5015.01, St. Clair County, Illinois","759","648","111",
"1400000US17163501502","Census Tract 5015.02, St. Clair County, Illinois","1213","1078","135",
"1400000US17163501602","Census Tract 5016.02, St. Clair County, Illinois","2593","2261","332",
"1400000US17163501604","Census Tract 5016.04, St. Clair County, Illinois","2333","2107","226",
"1400000US17163501605","Census Tract 5016.05, St. Clair County, Illinois","1203","1140","63",
"1400000US17163501606","Census Tract 5016.06, St. Clair County, Illinois","1842","1431","411",
"1400000US17163501607","Census Tract 5016.07, St. Clair County, Illinois","1177","1017","160",
"1400000US17163501700","Census Tract 5017, St. Clair County, Illinois","1369","1071","298",
"1400000US17163501801","Census Tract 5018.01, St. Clair County, Illinois","1506","1386","120",
"1400000US17163501802","Census Tract 5018.02, St. Clair County, Illinois","1347","1100","247",
"1400000US17163501900","Census Tract 5019, St. Clair County, Illinois","1686","1476","210",
"1400000US17163502100","Census Tract 5021, St. Clair County, Illinois","745","703","42",
"1400000US17163502200","Census Tract 5022, St. Clair County, Illinois","612","488","124",
"1400000US17163502300","Census Tract 5023, St. Clair County, Illinois","2476","1961","515",
"1400000US17163502401","Census Tract 5024.01, St. Clair County, Illinois","390","317","73",
"1400000US17163502404","Census Tract 5024.04, St. Clair County, Illinois","1419","1183","236",
"1400000US17163502500","Census Tract 5025, St. Clair County, Illinois","476","392","84",
"1400000US17163502602","Census Tract 5026.02, St. Clair County, Illinois","1919","1618","301",
"1400000US17163502603","Census Tract 5026.03, St. Clair County, Illinois","1222","1025","197",
"1400000US17163502700","Census Tract 5027, St. Clair County, Illinois","460","404","56",
"1400000US17163502800","Census Tract 5028, St. Clair County, Illinois","999","877","122",
"1400000US17163502900","Census Tract 5029, St. Clair County, Illinois","796","669","127",
"1400000US17163503101","Census Tract 5031.01, St. Clair County, Illinois","1118","1041","77",
"1400000US17163503102","Census Tract 5031.02, St. Clair County, Illinois","2146","1893","253",
"1400000US17163503202","Census Tract 5032.02, St. Clair County, Illinois","2669","2361","308",
"1400000US17163503203","Census Tract 5032.03, St. Clair County, Illinois","2899","2769","130",
"1400000US17163503211","Census Tract 5032.11, St. Clair County, Illinois","1976","1768","208",
"1400000US17163503301","Census Tract 5033.01, St. Clair County, Illinois","1933","1737","196",
"1400000US17163503304","Census Tract 5033.04, St. Clair County, Illinois","2896","2686","210",
"1400000US17163503322","Census Tract 5033.22, St. Clair County, Illinois","3224","3096","128",
"1400000US17163503323","Census Tract 5033.23, St. Clair County, Illinois","2813","2662","151",
"1400000US17163503324","Census Tract 5033.24, St. Clair County, Illinois","2477","2363","114",
"1400000US17163503332","Census Tract 5033.32, St. Clair County, Illinois","2360","2191","169",
"1400000US17163503334","Census Tract 5033.34, St. Clair County, Illinois","2904","2645","259",
"1400000US17163503404","Census Tract 5034.04, St. Clair County, Illinois","2689","2578","111",
"1400000US17163503411","Census Tract 5034.11, St. Clair County, Illinois","1522","1366","156",
"1400000US17163503412","Census Tract 5034.12, St. Clair County, Illinois","2745","2525","220",
"1400000US17163503413","Census Tract 5034.13, St. Clair County, Illinois","2655","2475","180",
"1400000US17163503414","Census Tract 5034.14, St. Clair County, Illinois","3022","2775","247",
"1400000US17163503415","Census Tract 5034.15, St. Clair County, Illinois","1377","1269","108",
"1400000US17163503416","Census Tract 5034.16, St. Clair County, Illinois","2050","1736","314",
"1400000US17163503800","Census Tract 5038, St. Clair County, Illinois","450","426","24",
"1400000US17163503903","Census Tract 5039.03, St. Clair County, Illinois","1388","1323","65",
"1400000US17163503905","Census Tract 5039.05, St. Clair County, Illinois","1307","1227","80",
"1400000US17163503906","Census Tract 5039.06, St. Clair County, Illinois","2195","2084","111",
"1400000US17163503907","Census Tract 5039.07, St. Clair County, Illinois","2385","2217","168",
"1400000US17163503908","Census Tract 5039.08, St. Clair County, Illinois","2039","1906","133",
"1400000US17163504001","Census Tract 5040.01, St. Clair County, Illinois","2140","1999","141",
"1400000US17163504002","Census Tract 5040.02, St. Clair County, Illinois","2553","2269","284",
"1400000US17163504351","Census Tract 5043.51, St. Clair County, Illinois","1397","1324","73",
"1400000US17163504352","Census Tract 5043.52, St. Clair County, Illinois","2043","1925","118",
"1400000US17163504353","Census Tract 5043.53, St. Clair County, Illinois","1440","1403","37",
"1400000US17163504354","Census Tract 5043.54, St. Clair County, Illinois","2978","2804","174",
"1400000US17163504355","Census Tract 5043.55, St. Clair County, Illinois","1906","1854","52",
"1400000US17163504356","Census Tract 5043.56, St. Clair County, Illinois","1683","1581","102",
"1400000US17163504357","Census Tract 5043.57, St. Clair County, Illinois","1824","1691","133",
"1400000US17163504358","Census Tract 5043.58, St. Clair County, Illinois","1722","1587","135",
"1400000US17163504359","Census Tract 5043.59, St. Clair County, Illinois","1592","1414","178",
"1400000US17163504501","Census Tract 5045.01, St. Clair County, Illinois","1081","937","144",
"1400000US17163504502","Census Tract 5045.02, St. Clair County, Illinois","610","512","98",
"1400000US17163504600","Census Tract 5046, St. Clair County, Illinois","881","788","93",
"1400000US17165955100","Census Tract 9551, Saline County, Illinois","1085","891","194",
"1400000US17165955500","Census Tract 9555, Saline County, Illinois","1110","943","167",
"1400000US17165955600","Census Tract 9556, Saline County, Illinois","1226","1046","180",
"1400000US17165955700","Census Tract 9557, Saline County, Illinois","1217","1066","151",
"1400000US17165955800","Census Tract 9558, Saline County, Illinois","1454","1255","199",
"1400000US17165955900","Census Tract 9559, Saline County, Illinois","1249","1044","205",
"1400000US17165956000","Census Tract 9560, Saline County, Illinois","1386","1223","163",
"1400000US17165956100","Census Tract 9561, Saline County, Illinois","1238","1086","152",
"1400000US17165956200","Census Tract 9562, Saline County, Illinois","1611","1442","169",
"1400000US17167000100","Census Tract 1, Sangamon County, Illinois","1875","1635","240",
"1400000US17167000201","Census Tract 2.01, Sangamon County, Illinois","1217","1128","89",
"1400000US17167000202","Census Tract 2.02, Sangamon County, Illinois","1892","1550","342",
"1400000US17167000300","Census Tract 3, Sangamon County, Illinois","1229","1011","218",
"1400000US17167000400","Census Tract 4, Sangamon County, Illinois","1458","1249","209",
"1400000US17167000501","Census Tract 5.01, Sangamon County, Illinois","1058","1011","47",
"1400000US17167000503","Census Tract 5.03, Sangamon County, Illinois","1812","1635","177",
"1400000US17167000504","Census Tract 5.04, Sangamon County, Illinois","1259","1203","56",
"1400000US17167000600","Census Tract 6, Sangamon County, Illinois","2569","2165","404",
"1400000US17167000700","Census Tract 7, Sangamon County, Illinois","1003","916","87",
"1400000US17167000800","Census Tract 8, Sangamon County, Illinois","819","697","122",
"1400000US17167000900","Census Tract 9, Sangamon County, Illinois","1139","956","183",
"1400000US17167001001","Census Tract 10.01, Sangamon County, Illinois","1095","1032","63",
"1400000US17167001003","Census Tract 10.03, Sangamon County, Illinois","749","710","39",
"1400000US17167001004","Census Tract 10.04, Sangamon County, Illinois","2675","2480","195",
"1400000US17167001100","Census Tract 11, Sangamon County, Illinois","1250","1107","143",
"1400000US17167001200","Census Tract 12, Sangamon County, Illinois","1808","1559","249",
"1400000US17167001300","Census Tract 13, Sangamon County, Illinois","1201","969","232",
"1400000US17167001400","Census Tract 14, Sangamon County, Illinois","840","674","166",
"1400000US17167001600","Census Tract 16, Sangamon County, Illinois","1516","1181","335",
"1400000US17167001800","Census Tract 18, Sangamon County, Illinois","1276","990","286",
"1400000US17167001900","Census Tract 19, Sangamon County, Illinois","1847","1552","295",
"1400000US17167002001","Census Tract 20.01, Sangamon County, Illinois","1644","1571","73",
"1400000US17167002002","Census Tract 20.02, Sangamon County, Illinois","1332","1207","125",
"1400000US17167002100","Census Tract 21, Sangamon County, Illinois","1858","1716","142",
"1400000US17167002200","Census Tract 22, Sangamon County, Illinois","1679","1552","127",
"1400000US17167002300","Census Tract 23, Sangamon County, Illinois","1002","837","165",
"1400000US17167002400","Census Tract 24, Sangamon County, Illinois","1475","1316","159",
"1400000US17167002500","Census Tract 25, Sangamon County, Illinois","2573","2325","248",
"1400000US17167002600","Census Tract 26, Sangamon County, Illinois","1290","1142","148",
"1400000US17167002700","Census Tract 27, Sangamon County, Illinois","1687","1481","206",
"1400000US17167002801","Census Tract 28.01, Sangamon County, Illinois","1558","1404","154",
"1400000US17167002802","Census Tract 28.02, Sangamon County, Illinois","1812","1531","281",
"1400000US17167002900","Census Tract 29, Sangamon County, Illinois","2355","2233","122",
"1400000US17167003000","Census Tract 30, Sangamon County, Illinois","2441","2277","164",
"1400000US17167003100","Census Tract 31, Sangamon County, Illinois","3244","3049","195",
"1400000US17167003201","Census Tract 32.01, Sangamon County, Illinois","2040","1956","84",
"1400000US17167003202","Census Tract 32.02, Sangamon County, Illinois","2258","2070","188",
"1400000US17167003203","Census Tract 32.03, Sangamon County, Illinois","2491","2354","137",
"1400000US17167003300","Census Tract 33, Sangamon County, Illinois","2142","1994","148",
"1400000US17167003400","Census Tract 34, Sangamon County, Illinois","2533","2364","169",
"1400000US17167003500","Census Tract 35, Sangamon County, Illinois","2208","2056","152",
"1400000US17167003601","Census Tract 36.01, Sangamon County, Illinois","1117","1078","39",
"1400000US17167003602","Census Tract 36.02, Sangamon County, Illinois","2006","1885","121",
"1400000US17167003603","Census Tract 36.03, Sangamon County, Illinois","2409","2305","104",
"1400000US17167003604","Census Tract 36.04, Sangamon County, Illinois","2818","2685","133",
"1400000US17167003701","Census Tract 37.01, Sangamon County, Illinois","1755","1695","60",
"1400000US17167003702","Census Tract 37.02, Sangamon County, Illinois","1785","1701","84",
"1400000US17167003801","Census Tract 38.01, Sangamon County, Illinois","1100","974","126",
"1400000US17167003802","Census Tract 38.02, Sangamon County, Illinois","2496","2343","153",
"1400000US17167003901","Census Tract 39.01, Sangamon County, Illinois","1983","1937","46",
"1400000US17167003902","Census Tract 39.02, Sangamon County, Illinois","1593","1516","77",
"1400000US17167004000","Census Tract 40, Sangamon County, Illinois","1816","1702","114",
"1400000US17167004200","Census Tract 42, Sangamon County, Illinois","895","737","158",
"1400000US17169970100","Census Tract 9701, Schuyler County, Illinois","837","685","152",
"1400000US17169970200","Census Tract 9702, Schuyler County, Illinois","1606","1379","227",
"1400000US17169970300","Census Tract 9703, Schuyler County, Illinois","877","743","134",
"1400000US17171970600","Census Tract 9706, Scott County, Illinois","825","714","111",
"1400000US17171970700","Census Tract 9707, Scott County, Illinois","1563","1388","175",
"1400000US17173959100","Census Tract 9591, Shelby County, Illinois","1640","1477","163",
"1400000US17173959200","Census Tract 9592, Shelby County, Illinois","1418","1160","258",
"1400000US17173959300","Census Tract 9593, Shelby County, Illinois","2465","2206","259",
"1400000US17173959400","Census Tract 9594, Shelby County, Illinois","1510","1383","127",
"1400000US17173959500","Census Tract 9595, Shelby County, Illinois","1517","1382","135",
"1400000US17173959600","Census Tract 9596, Shelby County, Illinois","1465","1306","159",
"1400000US17175951400","Census Tract 9514, Stark County, Illinois","1416","1211","205",
"1400000US17175951500","Census Tract 9515, Stark County, Illinois","1161","1015","146",
"1400000US17177000100","Census Tract 1, Stephenson County, Illinois","2079","1819","260",
"1400000US17177000200","Census Tract 2, Stephenson County, Illinois","1459","1330","129",
"1400000US17177000300","Census Tract 3, Stephenson County, Illinois","1774","1646","128",
"1400000US17177000400","Census Tract 4, Stephenson County, Illinois","1163","1081","82",
"1400000US17177000500","Census Tract 5, Stephenson County, Illinois","1323","1243","80",
"1400000US17177000600","Census Tract 6, Stephenson County, Illinois","1422","1303","119",
"1400000US17177000700","Census Tract 7, Stephenson County, Illinois","770","634","136",
"1400000US17177000800","Census Tract 8, Stephenson County, Illinois","1709","1397","312",
"1400000US17177000900","Census Tract 9, Stephenson County, Illinois","2399","2183","216",
"1400000US17177001000","Census Tract 10, Stephenson County, Illinois","2168","1983","185",
"1400000US17177001100","Census Tract 11, Stephenson County, Illinois","1648","1552","96",
"1400000US17177001200","Census Tract 12, Stephenson County, Illinois","1704","1497","207",
"1400000US17177001300","Census Tract 13, Stephenson County, Illinois","1751","1516","235",
"1400000US17179020100","Census Tract 201, Tazewell County, Illinois","1235","1107","128",
"1400000US17179020301","Census Tract 203.01, Tazewell County, Illinois","2132","1943","189",
"1400000US17179020302","Census Tract 203.02, Tazewell County, Illinois","2391","2217","174",
"1400000US17179020400","Census Tract 204, Tazewell County, Illinois","2426","2160","266",
"1400000US17179020500","Census Tract 205, Tazewell County, Illinois","1847","1738","109",
"1400000US17179020600","Census Tract 206, Tazewell County, Illinois","948","884","64",
"1400000US17179020700","Census Tract 207, Tazewell County, Illinois","1926","1794","132",
"1400000US17179020800","Census Tract 208, Tazewell County, Illinois","1517","1306","211",
"1400000US17179020900","Census Tract 209, Tazewell County, Illinois","942","808","134",
"1400000US17179021000","Census Tract 210, Tazewell County, Illinois","2565","2284","281",
"1400000US17179021101","Census Tract 211.01, Tazewell County, Illinois","3161","2851","310",
"1400000US17179021102","Census Tract 211.02, Tazewell County, Illinois","2788","2535","253",
"1400000US17179021201","Census Tract 212.01, Tazewell County, Illinois","2047","1838","209",
"1400000US17179021202","Census Tract 212.02, Tazewell County, Illinois","1549","1354","195",
"1400000US17179021203","Census Tract 212.03, Tazewell County, Illinois","2100","1983","117",
"1400000US17179021500","Census Tract 215, Tazewell County, Illinois","3168","2940","228",
"1400000US17179021603","Census Tract 216.03, Tazewell County, Illinois","2249","2143","106",
"1400000US17179021604","Census Tract 216.04, Tazewell County, Illinois","1018","953","65",
"1400000US17179021605","Census Tract 216.05, Tazewell County, Illinois","1159","1091","68",
"1400000US17179021606","Census Tract 216.06, Tazewell County, Illinois","2536","2404","132",
"1400000US17179021701","Census Tract 217.01, Tazewell County, Illinois","2373","2238","135",
"1400000US17179021702","Census Tract 217.02, Tazewell County, Illinois","2341","2228","113",
